0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,4012,0,0,0,4012,4012,0,0,4012,0,0,0,0,0,0,0,0
0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,0,0,0,0,0
0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,0,0,0,0,0,0
4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,0,0,0,0,0,0,0
4012,0,0,0,4012,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,0,0,4012,0,0,4012,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4012,0,0,0,4012,4012,0,0,4012,0,0,0,0,4012,4012,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,0,0,4012,0,0,4012,4012,0,0,0,4012,0,0,0,0,0,0,0
0,0,0,0,0,4012,0,0,0,4012,4012,0,0,4012,0,0,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4012,4012,0,0,0,0,4012,0,0,4012,4012,0,0,0,4012,0,0,0,0,0,0,0,0,0,0,0,0
4012,0,0,0,4012,4012,0,0,4012,0,0,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4012,4012,0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,4012,0,0,0,0,4012,0,0,4012,4012,0,0,0,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,0,0,4012,0,0,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,4012,0,0,0,4012,0,0,0,0,0,0,0
0,0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,0,0,0,0,0
0,4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,0,0,0,0,0,0
4012,0,4012,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,0,0,0,0,0,0,0
0,4012,0,0,4012,4012,0,0,0,4012,0,0,0,0,0,0,0,0,0,0,4012,4012,0,0,0,0,0,0,0,0,0,0
